title,company,dday,views,badges,img_url
2024 AIoT 진흥주간 캐치프레이즈 공모전,한국지능형사물인터넷협회,마감,"1,369",['브랜드/네이밍'],https://cf-tabs-image.campuspick.com/activity/1720155245266189_thumb.jpg
2024년 덕성여자대학교 캠퍼스타운『패션아이템 및 디자인 창업 공모전』,덕성여자대학교 캠퍼스타운조성단,마감,"2,611","['기획/아이디어', '브랜드/네이밍', '디자인', '기타']",https://cf-tabs-image.campuspick.com/activity/1719971562465511_thumb.jpg
2024 도박문제 예방 공모전 너도나도단도,한국도박문제예방치유원,마감,"5,008","['브랜드/네이밍', '사진/영상/UCC', '디자인']",https://cf-tabs-image.campuspick.com/activity/1719817407794334_thumb.jpg
"2024바른말쉬운말고운말 만화,표어 공모전",문화체육관광부,마감,"5,584","['기획/아이디어', '브랜드/네이밍', '디자인']",https://cf-tabs-image.campuspick.com/activity/1719794412919297_thumb.jpg
AI 인공지능 활용 아이디어 공모전,재단법인 미래와소프트웨어,마감,"9,725","['기획/아이디어', '브랜드/네이밍', '광고/마케팅', 'IT/소프트웨어/게임']",https://cf-tabs-image.campuspick.com/activity/1718687084823622_thumb.jpg
농심 로고송 & 징글 공모전 <인생이 맛있SONG>,농심,마감,"3,826","['기획/아이디어', '브랜드/네이밍', '사진/영상/UCC', '예체능']",https://cf-tabs-image.campuspick.com/activity/1718610655179360_thumb.jpg
제9회 수산자원을 부탁해 - <海피니스:폐어구 재활용 상생해루질 공모전,한국어촌어항공단,마감,"2,263","['기획/아이디어', '브랜드/네이밍', '광고/마케팅', '디자인']",https://cf-tabs-image.campuspick.com/activity/1717742299876122_thumb.jpg
2024 Jewerly POP-UP 카피라이팅 공모전,프리즘,마감,"3,632","['기획/아이디어', '브랜드/네이밍', '광고/마케팅']",https://cf-tabs-image.campuspick.com/activity/1717045510472622_thumb.jpg
[2024 경기도 평화 두드림 청년 아이디어톤 대회] 모집 공고,경기도청 평화기반조성과,마감,"1,823","['기획/아이디어', '브랜드/네이밍', '기타']",https://cf-tabs-image.campuspick.com/activity/1715834719762819_thumb.jpg
2024 경기북부 안전문화 캐치프레이즈 공모전,한국산업안전보건공단 경기북부지사,마감,"2,985","['기획/아이디어', '브랜드/네이밍', '광고/마케팅']",https://cf-tabs-image.campuspick.com/activity/1715560033973230_thumb.jpg
2024년 여성폭력 예방 콘텐츠 공모전,부산광역시 여성폭력방지종합지원센터,마감,"3,078","['기획/아이디어', '브랜드/네이밍', '사진/영상/UCC', '디자인']",https://cf-tabs-image.campuspick.com/activity/1714629601704260_thumb.jpg
"시흥도시공사, 캐릭터 공모전",시흥도시공사,마감,"3,728","['기획/아이디어', '브랜드/네이밍', '디자인']",https://cf-tabs-image.campuspick.com/activity/1714006154848909_thumb.jpg
영상물등급위원회 온라인 교육포털 네이밍 공모전,영상물등급위원회,마감,"2,073","['기획/아이디어', '브랜드/네이밍']",https://cf-tabs-image.campuspick.com/activity/1712636467070402_thumb.jpg
질병관리청 검역정책 슬로건&캐릭터 창작 공모전,질병관리청,마감,"4,267","['기획/아이디어', '브랜드/네이밍']",https://cf-tabs-image.campuspick.com/activity/1711518564418511_thumb.jpg
부산 의료 마이데이터 앱 서비스 네이밍 및 아이디어 공모전,"보건복지부, 부산광역시, 한국보건산업진흥원",마감,"3,992",['브랜드/네이밍'],https://cf-tabs-image.campuspick.com/activity/1711438151280490_thumb.jpg
2024 해양콘텐츠공모전 포스터·슬로건·바다낙서 공모전,"부산광역시, (사)한국해양산업협회",마감,"3,235","['브랜드/네이밍', '디자인', '예체능']",https://cf-tabs-image.campuspick.com/activity/1711435974048627_thumb.jpg
